Titel;URL
How do you actually become a teacher? - Abitur - University studies - Internship | Lehrerschmidt;https://www.youtube.com/watch?v=a6rDgIQS-QY
Double fractions - What are they? | Mathematics - simply explained | Lehrerschmidt;https://www.youtube.com/watch?v=Yiuutg0RQZw
Schön, dass ihr da seid! Herzlich willkommen an alle (neuen) Abonnenten! | Lehrerschmidt;https://www.youtube.com/watch?v=Nb47xykQ6r0
Fraction calculations with the fx-82DE (Casio) calculator | Lehrerschmidt;https://www.youtube.com/watch?v=qV6KIDLvYJM
Fractions with the TI-30 (Texas) calculator | Lehrerschmidt;https://www.youtube.com/watch?v=8TP4e-BKfpw
Inversely proportional assignment | Mathematics - simply explained | Lehrerschmidt;https://www.youtube.com/watch?v=ISGhREON0T4
AHA exercises | Mathematics - simply explained | Lehrerschmidt;https://www.youtube.com/watch?v=raE6hmxocEE
Cylinder - Calculate Volume | Mathematics - Simply Explained | Lehrerschmidt;https://www.youtube.com/watch?v=JmTtpD7Q8jo
Magic square | Can you find the solutions? | Lehrerschmidt;https://www.youtube.com/watch?v=EZyOY_xRea4
Ranking - an example with two dice | Data and chance | Mathematics | Lehrerschmidt;https://www.youtube.com/watch?v=2OH65YM7cnc
Calculating the number of possibilities | Data and chance | Mathematics | Lehrerschmidt;https://www.youtube.com/watch?v=GpioDtIFtN4
Sine, cosine, tangent - all formulas | Trigonometry - simply explained | Lehrerschmidt;https://www.youtube.com/watch?v=0qxNk-ZcW-8
Sine - Trigonometry | Mathematics - simply explained | Lehrerschmidt;https://www.youtube.com/watch?v=BJw_pdbEspg
Distance-time diagram | create and evaluate | Mathematics - simply explained | Lehrerschmidt;https://www.youtube.com/watch?v=ttHCd4TamhE
Original list, tally chart, and frequency table | Data and chance | Mathematics | Lehrerschmidt;https://www.youtube.com/watch?v=notqFpwVAts
Hypotenuse, adjacent side, opposite side | Trigonometry - simply explained | Lehrerschmidt;https://www.youtube.com/watch?v=4Yo-P3XOF_o
Mean | Data and Chance | Mathematics - Simply Explained | Lehrerschmidt;https://www.youtube.com/watch?v=fKyuVnQC7rk
Calculating range | Data and chance | Mathematics explained simply;https://www.youtube.com/watch?v=9iHgm97OiEU
Central value and ranking | Data and chance | Mathematics explained simply | Lehrerschmidt;https://www.youtube.com/watch?v=lsfTl0HcYa8
Converting the interest formula | Interest calculation (KIP formula) | Mathematics - simply expla...;https://www.youtube.com/watch?v=zX7laHASQ5c
Artesian well | Geography - simply explained | Lehrerschmidt;https://www.youtube.com/watch?v=XaOSkcRBQYg
"Ikea Microwave ""Hushalla"" - Setting the Time - Instructions | Lehrerschmidt";https://www.youtube.com/watch?v=R-qw87dy7Sc
Geyser | Warm and cold water geysers | Geography - simply explained | Lehrerschmidt;https://www.youtube.com/watch?v=MW52bALhhoo
Antiproportional assignment | Mathematics - simply explained | Lehrerschmidt;https://www.youtube.com/watch?v=9xVKmBVUGGw
Roman numerals | Mathematics - simply explained | Lehrerschmidt;https://www.youtube.com/watch?v=EVyQr0DwJoE
Sum rule | Probability theory - simply explained | Lehrerschmidt;https://www.youtube.com/watch?v=I5a8_KjHimo
Product rule | Probability theory - simply explained | Lehrerschmidt;https://www.youtube.com/watch?v=fLPxMfgUxVk
Two-stage random experiment | Probability theory - simply explained | Lehrerschmidt;https://www.youtube.com/watch?v=-z3BBJjJPOE
One-stage random experiment | Probability theory - simply explained | Lehrerschmidt;https://www.youtube.com/watch?v=rkLmLaFHodo
relative Häufigkeit | Wahrscheinlichkeitsrechnung - einfach erklärt | Lehrerschmidt;https://www.youtube.com/watch?v=EPlOiYcPGK8
Absolute frequency | Probability theory - simply explained! | Lehrerschmidt;https://www.youtube.com/watch?v=fm8cYob9Wkk
Tree diagram | multi-stage random experiment | probability | stochastics | Lehrerschmidt;https://www.youtube.com/watch?v=mBknBnww5fA
Inversely proportional assignment | Mathematics - simply explained | Lehrerschmidt;https://www.youtube.com/watch?v=UJhMtKPw9Vc
Checksum | Mathematics - simply explained | Lehrerschmidt;https://www.youtube.com/watch?v=hAN4Fjzqax4
Super battery made of water – Is this the invention that will change the world? | Lehrerschmidt;https://www.youtube.com/watch?v=1z4FPYYiIEE
Promotion at risk! How can I still make it? | Lehrerschmidt;https://www.youtube.com/watch?v=gSJTZK5cU5E
Parking Ticket App | Report illegally parked cars and collect €11.50! | Lehrerschmidt;https://www.youtube.com/watch?v=abxu1_lLWG0
Stephen Hawking - The Last Message to Humanity (RIP 14.03.2018) | Lehrerschmidt;https://www.youtube.com/watch?v=5RBz4uVRV4Q
Rounding with a calculator | Casio | Mathematics - simply explained | Lehrerschmidt;https://www.youtube.com/watch?v=133xkV42W_A
Rounding with a calculator | Texas Instruments | simply explained | Lehrerschmidt;https://www.youtube.com/watch?v=PDW6JxfZGQ8
1.Binomische Formel - Das vergisst du nie wieder! | Lehrerschmidt;https://www.youtube.com/watch?v=KBJvqKddzEg
Convert minutes to hours (with a calculator) | Mathematics - simply explained | Lehrerschmidt;https://www.youtube.com/watch?v=R9cQiv4jXzE
Segment, line, half-line, and ray | Mathematics - Geometry - simply explained | Lehrerschmidt;https://www.youtube.com/watch?v=npXZdwLU10k
Convert km/h to m/s | Speed ​​- Convert units of measurement | Lehrerschmidt;https://www.youtube.com/watch?v=53x0FNbb5g8
Calculate speed (km/h only) | Mathematics | Lehrerschmidt - simply explained!;https://www.youtube.com/watch?v=UeSm8SgJf08
School trips and teachers – vacation or stress? | Lehrerschmidt;https://www.youtube.com/watch?v=ZuP4NaKUUt0
Reading a linear function (y=mx+b) from a coordinate system | Mathematics | Lehrerschmidt;https://www.youtube.com/watch?v=3Ifbc736yfY
Mom, I'm going to be a YouTube star! (Dear parents, don't panic!!) | Lehrerschmidt;https://www.youtube.com/watch?v=uhwbw2HdCfA
Convert units of measurement | Time units: y, m, d, h, min, s | Lehrerschmidt;https://www.youtube.com/watch?v=wDnvjW-sDLc
Convert units of measurement | Weight | t, kg, g, mg (convert masses) | Lehrerschmidt;https://www.youtube.com/watch?v=fxD5937olmU
40,000 subscribers - Great to have you here! #bestcrew!! | Lehrerschmidt;https://www.youtube.com/watch?v=zbaYrP4DP84
Converting units of measurement | Room dimensions | m³, dm³, cm³, mm³ and liters | Lehrerschmidt ...;https://www.youtube.com/watch?v=NItq_I7Yz9M
Convert units of measurement - Area measurements - km², ha, a, m², dm², cm², mm² | Lehrerschmidt;https://www.youtube.com/watch?v=bEgBxIdZZLs
Calculating density – simply explained – three examples! | Mathematics & Physics | Lehrerschmidt;https://www.youtube.com/watch?v=2QXZPaJCfDA
Convert units of measurement - Lengths - Distance - Length measurements - km, m, dm, cm, mm | Leh...;https://www.youtube.com/watch?v=iRh4wA6TVy4
Rough calculation (estimation) | Mathematics - simply explained | Lehrerschmidt;https://www.youtube.com/watch?v=226hdyYW7sg
Convert units of measurement (km, m, dm, cm, mm | Mathematics | Lehrerschmidt - simply explained!;https://www.youtube.com/watch?v=-493P7bOZW4
Percentage calculation - Calculating percentages with a formula / using the rule of three | Lehre...;https://www.youtube.com/watch?v=fvzgrNy9S0Q
Prozentrechnung - Grundwert berechnen - mit Formel / mit Dreisatz | Lehrerschmidt;https://www.youtube.com/watch?v=crxxwdBxOW0
Place value table (1H 1Z 1E) | Mathematics - simply explained | Lehrerschmidt | Lehrerschmidt;https://www.youtube.com/watch?v=sEh0z1F2JQQ
Multiplying in Japanese! You don't learn that in German schools! | Lehrerschmidt;https://www.youtube.com/watch?v=rnjgS0-vXFs
Calculating word problems - Mathematics - simply explained | Lehrerschmidt;https://www.youtube.com/watch?v=x3PsPgt_bvs
Calculating percentages - Mathematics - simply explained | Lehrerschmidt;https://www.youtube.com/watch?v=qOcGFl-4LQY
Laws of arithmetic: commutative law, associative law & distributive law | Lehrerschmidt;https://www.youtube.com/watch?v=HFdZrZKxKl0
Mathematics - Basic Concepts - What You Should Know! | Lehrerschmidt;https://www.youtube.com/watch?v=EVeV5z4a8Gw
Indisches Multiplizieren - Das lernst du nicht an deutschen Schulen! | Lehrerschmidt;https://www.youtube.com/watch?v=vi-9U4dfK1k
Addition methods for linear systems of equations - three example exercises | Lehrerschmidt;https://www.youtube.com/watch?v=QTPjsXUddKM
"Programming as a school subject? Has the time come? A new ""language""? | Lehrerschmidt";https://www.youtube.com/watch?v=O3LyP8fKC0s
Equating method - two examples (calculating the intersection of two lines) | Lehrerschmidt;https://www.youtube.com/watch?v=nSDOnIlQEjE
"""Repeating a year"" - Sense, Nonsense, and an Interesting Alternative! #Discussion | Lehrerschmidt";https://www.youtube.com/watch?v=aRbm320vcsg
Tutoring - When it really makes sense and when it doesn't! | Lehrerschmidt;https://www.youtube.com/watch?v=EVcgT4ke_cY
Sweatpants – you can wear them, they're just stupid! Why, actually? | Lehrerschmidt;https://www.youtube.com/watch?v=Lab4aqnAdBk
Proportionale Zuordnung | Mathematik | Lehrerschmidt - einfach erklärt!;https://www.youtube.com/watch?v=MT3hVo_BfT0
Parallelogram - Calculate Area | Mathematics - Simply Explained | Lehrerschmidt;https://www.youtube.com/watch?v=NpGytqbVsZM
Prism - Calculating Volume (Triangular Prism) | Mathematics - Simply Explained | Teacher Schmidt;https://www.youtube.com/watch?v=6hyX0FlMtRw
Interest calculation - Calculate interest months | Mathematics - simply explained | Lehrerschmidt;https://www.youtube.com/watch?v=1NDmyVFSp4s
y=(x-2)² and y=(x-2)²-2 | graphing quadratic functions | graphing parabolas | mathematics;https://www.youtube.com/watch?v=9jPuMJhEt0o
Percent and per mille - A comparison | Mathematics explained simply! | Lehrerschmidt;https://www.youtube.com/watch?v=vBPVMbhMXVk
Calculating blood alcohol content | Mathematics - simply explained | Lehrerschmidt;https://www.youtube.com/watch?v=udBmsDhYsLc
Square numbers – you have to learn them by heart! | Lehrerschmidt;https://www.youtube.com/watch?v=DdNBWpCOctM
30 000 Abos! Ihr seid die #bestecrew DANKE! | Lehrerschmidt;https://www.youtube.com/watch?v=VwW1ZqfkEqY
Calculate the area of ​​a circular ring | Mathematics - simply explained | Lehrerschmidt;https://www.youtube.com/watch?v=kOyks_5QfNs
Interest calculation - Calculate compound interest (calculation year by year) | Mathematics - sim...;https://www.youtube.com/watch?v=0_CrFc3UdIg
Interest calculation: Calculate compound interest with a formula | Mathematics - simply explained...;https://www.youtube.com/watch?v=vAjIFcLCLAg
Be messy!! Why messiness is good! Stop tidying everything all the time | Lehrerschmidt;https://www.youtube.com/watch?v=qZ0UVZndDvw
Christmas tree burns - Why real candles are so dangerous! (Don't try this on yourself!) | Lehrers...;https://www.youtube.com/watch?v=wT8fm-IsFSw
Interest calculation with interest days (360) | Mathematics - simply explained | Lehrerschmidt;https://www.youtube.com/watch?v=HHSO2nretiw
Interest calculation | Introduction | Interest calculation explained simply with the KIP formula ...;https://www.youtube.com/watch?v=Cjav7NNDIWU
y=-(x²) | graphing quadratic functions | graphing parabolas | mathematics | Lehrerschmidt;https://www.youtube.com/watch?v=RAsS3UK2AmA
RC Scaler -  muddy crawler (Schlamm, Matsch und Wasser) | Lehrerschmidt;https://www.youtube.com/watch?v=yNd0wAgN908
Occam's Razor - Why the simplest solution is usually correct! | Lehrerschmidt;https://www.youtube.com/watch?v=TP5FMRzSc8U
Dude, come on, take a break! New language trend: I bims was yesterday! | Lehrerschmidt;https://www.youtube.com/watch?v=MF57L8zTMg4
y=x²+1 | y=x²-1 - Drawing quadratic equations (parabolas) | Mathematics explained simply;https://www.youtube.com/watch?v=GwadTNc-qEk
y=x² | Normal parabola with table of values | Mathematics explained simply | Lehrerschmidt;https://www.youtube.com/watch?v=Sd8dO_8dIas
Calculating terms with fractions | Mathematics - simply explained | Lehrerschmidt;https://www.youtube.com/watch?v=npTi0y7VFcI
Cuboid - Calculate surface area | Mathematics - simply explained | Lehrerschmidt;https://www.youtube.com/watch?v=G4AsydQwZPE
Cuboid - Calculate Volume | Mathematics - Simply Explained | Lehrerschmidt;https://www.youtube.com/watch?v=xFrFZieub44
Cube - Calculate surface area | Mathematics - simply explained | Lehrerschmidt;https://www.youtube.com/watch?v=t2CwW27O1lw
Cube - Calculate Volume | Mathematics - Simply Explained | Lehrerschmidt;https://www.youtube.com/watch?v=OT0a3HJ71vU
Sphere - Calculate surface area | Mathematics - simply explained | Lehrerschmidt;https://www.youtube.com/watch?v=RBw89-tjQhE
Sphere - Calculate volume | Mathematics - simply explained | Lehrerschmidt;https://www.youtube.com/watch?v=mZKwaKIDZ-k
Cone - Calculate surface area | Geometric bodies | Mathematics - simply explained | Lehrerschmidt;https://www.youtube.com/watch?v=2bTUdVtbsd8
Cone - Calculate volume | Geometric bodies - Mathematics - simply explained | Lehrerschmidt;https://www.youtube.com/watch?v=In0ewtaDpZQ
Drawing an oblique image | Drawing a cube | Mathematics - simply explained | Lehrerschmidt;https://www.youtube.com/watch?v=0eBcgrBB6XU
Drawing a grid | Cubes & cuboids | Mathematics - simply explained | Lehrerschmidt;https://www.youtube.com/watch?v=HO3rE2dgPmA
Car won't start - jump-starting - simply explained | Lehrerschmidt;https://www.youtube.com/watch?v=ptua-IPeJTA
20k Special - UNBELIEVABLE how easy it is..... - or simply THANK YOU! | Lehrerschmidt;https://www.youtube.com/watch?v=C7vhjbePb8M
Predecessors and successors | Mathematics - simply explained | Lehrerschmidt;https://www.youtube.com/watch?v=Xgp_9NpJwPI
Natural numbers & integers | Mathematics - simply explained | Lehrerschmidt;https://www.youtube.com/watch?v=f7d3LsXBGiE
Circle - Calculate circumference | with formula and example | Mathematics - simply explained | Le...;https://www.youtube.com/watch?v=ZazcN6FCC2c
Youtube-Tipps: Geld verdienen mit Youtube | Lehrerschmidt;https://www.youtube.com/watch?v=BCrBEhu1_oU
Beethoven | 9. Sinfonie | An die Freude |  Europahymne  | Lehrerschmidt;https://www.youtube.com/watch?v=L-pkMi7SPlI
Equating methods with drawing | Mathematics - linear functions - simply explained;https://www.youtube.com/watch?v=m-exG_pEFHo
Composite areas - Example 1 | Mathematics - simply explained | Lehrerschmidt;https://www.youtube.com/watch?v=CapPpPztUt4
Pyramid - Calculate side height | Mathematics - simply explained | Lehrerschmidt;https://www.youtube.com/watch?v=-YIBOQF-n3w
YouTube Tips: More Viewers? What Can I Do? | Lehrerschmidt;https://www.youtube.com/watch?v=rD23MqIxOUM
Pyramid - Calculate surface area | Mathematics - simply explained | Lehrerschmidt;https://www.youtube.com/watch?v=kSxeMtSysqA
Pyramid - Calculate Volume | Mathematics - Simply Explained | Lehrerschmidt;https://www.youtube.com/watch?v=bAW92gLFCiQ
Commutative law - simply explained | Mathematics | Lehrerschmidt;https://www.youtube.com/watch?v=8Gdh1ERO5Wo
Properties of geometric bodies | Geometry | Mathematics | Lehrerschmidt;https://www.youtube.com/watch?v=plzMl984VkU
Circle - Calculate area and perimeter | Mathematics - simply explained! | Lehrerschmidt;https://www.youtube.com/watch?v=eASZX0ocAc8
Point test - Does the point lie on the line? | Mathematics - simply explained | Lehrerschmidt;https://www.youtube.com/watch?v=ySnWF-IT8A4
Point test - Is the point on the line? (without drawing) | Mathematics | Lehrerschmidt;https://www.youtube.com/watch?v=latplHtUXlA
Pq formula - Solving quadratic equations (zeros) | Mathematics | Lehrerschmidt;https://www.youtube.com/watch?v=B_PtpvhnNg0
Multiplying with decimal numbers in writing | Mathematics - simply explained | Lehrerschmidt;https://www.youtube.com/watch?v=-wd5Vnxq_bc
Multiplying in writing | Mathematics - simply explained | Lehrerschmidt;https://www.youtube.com/watch?v=JWQp-3SaRus
Prime number - What is it? | Mathematics - simply explained (with nerd knowledge) | Lehrerschmidt;https://www.youtube.com/watch?v=rs7G5srTni4
Parallel circuit - structure and function | Physics - simply explained | Lehrerschmidt;https://www.youtube.com/watch?v=OGKJYj7dD2o
Homework is unfair! Right? #ParentConsultationHours | Lehrerschmidt;https://www.youtube.com/watch?v=Id91T_aAyR4
Homework - useful or unnecessary - #ParentConsultation | Lehrerschmidt;https://www.youtube.com/watch?v=eUyN1-D2H7s
Help, my child isn't doing his homework! #ParentConsultation | Lehrerschmidt;https://www.youtube.com/watch?v=GGe52J-_Dqk
